constituency_id,state,demographic,result_2011,turnout_2011,margin_2011,swing_2011,result_2016,turnout_2016,margin_2016,swing_2016,result_2021,turnout_2021,margin_2021,swing_2021,turnout_change_16,turnout_change_21,margin_change_16,margin_change_21,seat_flip_16,seat_flip_21,retained_2021,demographic_encoded,state_encoded,result_2016_encoded
TA-AC0617,Tamil Nadu,Semi-Urban,INC,87.7,23.5058,24.9887,INC,78.62,7.1663,-22.6937,DMK,74.92,0.5114,-9.243,-9.079999999999998,-3.700000000000003,-16.3395,-6.6549,0,1,0,1,3,7
KE-AC0618,Kerala,Rural,BJP,77.09,-3.9967,-18.0389,INC,77.77,-2.7712,1.702,BJP,81.59,4.1071,9.5532,0.6799999999999926,3.8200000000000074,1.2255000000000003,6.878299999999999,1,1,0,2,1,7
KE-AC0619,Kerala,Rural,LDF,81.26,0.0493,-1.9222,INC,82.64,2.5344,3.4515,BJP,79.24,-3.5837,-8.4974,1.3799999999999955,-3.4000000000000057,2.4851,-6.1181,1,1,0,2,1,7
WE-AC0620,West Bengal,Rural,CPIM,74.02,13.175,-8.646,TMC,68.05,2.4157,-14.9435,TMC,71.7,8.99,9.1309,-5.969999999999999,3.6500000000000057,-10.7593,6.5743,1,0,1,2,4,9
AS-AC0621,Assam,Urban,INC,69.96,3.3012,-0.0272,INC,73.19,9.1185,8.0796,INC,70.72,4.6728,-6.1746,3.230000000000004,-2.469999999999999,5.8172999999999995,-4.4456999999999995,0,0,0,0,0,7
PU-AC0622,Puducherry,Semi-Urban,DMK,62.49,44.9454,-0.0758,DMK,60.61,41.5592,-4.703,DMK,54.11,29.8608,-16.2478,-1.8800000000000026,-6.5,-3.3862000000000023,-11.698399999999996,0,0,1,1,2,6
WE-AC0623,West Bengal,Urban,TMC,70.75,22.4328,26.3144,TMC,79.01,37.2882,20.6325,TMC,80.2,39.4414,2.9906,8.260000000000005,1.1899999999999977,14.855400000000003,2.1531999999999982,0,0,1,0,4,9
AS-AC0624,Assam,Semi-Urban,AIUDF,78.56,12.8677,11.0804,AIUDF,76.94,9.9428,-4.0624,AIUDF,74.47,5.5016,-6.1683,-1.6200000000000045,-2.469999999999999,-2.924899999999999,-4.4412,0,0,1,1,0,3
AS-AC0625,Assam,Rural,BJP,85.85,9.4772,8.1993,BJP,87.15,11.8124,3.2434,BJP,85.02,7.9768,-5.3273,1.3000000000000114,-2.1300000000000097,2.3352000000000004,-3.8356000000000003,0,0,1,2,0,4
TA-AC0626,Tamil Nadu,Rural,AIADMK,80.95,29.1488,-1.6456,AIADMK,84.0,34.6448,7.6333,AIADMK,86.04,38.3264,5.1133,3.049999999999997,2.0400000000000063,5.495999999999995,3.681600000000003,0,0,1,2,3,1
TA-AC0627,Tamil Nadu,Urban,BJP,68.72,17.1208,10.7193,BJP,65.21,10.79,-8.7928,BJP,66.6,13.2999,3.486,-3.510000000000005,1.3900000000000006,-6.3308,2.5099,0,0,1,0,3,4
WE-AC0628,West Bengal,Semi-Urban,CPIM,69.01,10.156,-0.7165,CPIM,73.33,17.9444,10.8172,CPIM,71.51,14.6584,-4.5639,4.319999999999993,-1.8199999999999932,7.788400000000001,-3.2860000000000014,0,0,1,1,4,5
TA-AC0629,Tamil Nadu,Urban,DMK,46.72,-13.9983,-24.9806,DMK,47.52,-12.555,2.0046,BJP,49.95,-8.1709,6.0891,0.8000000000000043,2.4299999999999997,1.4433000000000007,4.3841,0,1,0,0,3,6
WE-AC0630,West Bengal,Semi-Urban,BJP,79.32,7.7526,5.305,BJP,82.66,13.7705,8.3582,BJP,86.84,21.2967,10.4531,3.3400000000000034,4.180000000000007,6.0179,7.526200000000001,0,0,1,1,4,4
PU-AC0631,Puducherry,Urban,BJP,60.83,19.5023,1.088,BJP,64.83,26.7121,10.0137,BJP,65.89,28.6171,2.6458,4.0,1.0600000000000023,7.209799999999998,1.9050000000000011,0,0,1,0,2,4
KE-AC0632,Kerala,Urban,BJP,69.1,19.4138,5.2931,BJP,67.23,16.0564,-4.663,BJP,61.18,5.1631,-15.1296,-1.8699999999999903,-6.050000000000004,-3.3573999999999984,-10.8933,0,0,1,0,1,4
WE-AC0633,West Bengal,Rural,BJP,83.65,10.2548,11.7895,BJP,86.04,14.5515,5.9676,BJP,77.95,-0.0188,-20.2365,2.3900000000000006,-8.090000000000003,4.296700000000001,-14.570300000000001,0,0,0,2,4,4
PU-AC0634,Puducherry,Rural,INC,79.94,7.1062,2.8679,INC,82.24,11.2413,5.7432,INC,81.73,10.3285,-1.2678,2.299999999999997,-0.5099999999999909,4.1351,-0.9128000000000007,0,0,1,2,2,7
AS-AC0635,Assam,Urban,AGP,54.46,18.0365,3.4104,AGP,47.94,6.2913,-16.3127,AIUDF,46.32,3.3863,-4.0347,-6.520000000000003,-1.6199999999999974,-11.7452,-2.905,0,1,0,0,0,0
PU-AC0636,Puducherry,Rural,AINRC,72.47,18.9909,-11.5642,AINRC,75.87,25.1115,8.5008,AINRC,77.55,28.1188,4.1768,3.4000000000000057,1.6799999999999926,6.1206,3.0073000000000008,0,0,1,2,2,2
TA-AC0637,Tamil Nadu,Urban,INC,76.31,24.3395,12.4323,INC,79.14,29.4312,7.0719,INC,83.05,36.4813,9.7919,2.8299999999999983,3.9099999999999966,5.0916999999999994,7.050099999999997,0,0,1,0,3,7
PU-AC0638,Puducherry,Rural,AINRC,80.39,2.8592,2.2092,INC,80.2,2.5147,-0.4785,DMK,78.85,0.0789,-3.3831,-0.18999999999999773,-1.3500000000000085,-0.34450000000000003,-2.4358,1,1,0,2,2,7
KE-AC0639,Kerala,Rural,UDF,74.72,-1.8048,-6.5388,BJP,78.17,4.4156,8.6395,INC,78.12,4.3312,-0.1172,3.450000000000003,-0.04999999999999716,6.220400000000001,-0.08440000000000047,1,1,0,2,1,4
AS-AC0640,Assam,Urban,AIUDF,62.26,2.3174,-7.6497,AIUDF,64.07,5.5722,4.5205,BJP,62.94,3.5404,-2.8219,1.8099999999999952,-1.1299999999999955,3.2547999999999995,-2.0317999999999996,0,1,0,0,0,3
TA-AC0641,Tamil Nadu,Rural,BJP,64.37,-0.9464,-11.9419,BJP,60.54,-7.8496,-9.5878,INC,55.13,-17.5877,-13.5251,-3.8300000000000054,-5.409999999999997,-6.9032,-9.738100000000003,0,1,0,2,3,4
WE-AC0642,West Bengal,Semi-Urban,CPIM,70.5,18.9601,-7.4277,CPIM,70.3,18.6058,-0.492,CPIM,72.25,22.1272,4.8908,-0.20000000000000284,1.9500000000000028,-0.35430000000000206,3.5214,0,0,1,1,4,5
PU-AC0643,Puducherry,Rural,BJP,73.31,6.9643,-9.356,BJP,72.6,5.6833,-1.7792,DMK,68.95,-0.8889,-9.1281,-0.710000000000008,-3.6499999999999915,-1.2809999999999997,-6.5722000000000005,0,1,0,2,2,4
KE-AC0644,Kerala,Rural,INC,85.67,11.2064,12.1729,INC,85.06,10.1011,-1.5351,INC,84.1,8.3655,-2.4105,-0.6099999999999994,-0.960000000000008,-1.1052999999999997,-1.7355999999999998,0,0,1,2,1,7
WE-AC0645,West Bengal,Rural,BJP,73.66,-2.7446,-6.8844,TMC,75.35,0.3001,4.2288,TMC,64.26,-19.6743,-27.7422,1.6899999999999977,-11.08999999999999,3.0447,-19.9744,1,0,0,2,4,9
TA-AC0646,Tamil Nadu,Rural,INC,81.16,15.6904,-6.3759,INC,82.03,17.2505,2.1668,INC,80.82,15.0664,-3.0335,0.8700000000000045,-1.210000000000008,1.5600999999999985,-2.184099999999999,0,0,1,2,3,7
AS-AC0647,Assam,Rural,INC,63.66,9.0934,-19.3329,INC,67.93,16.7912,10.6914,INC,64.84,11.2225,-7.7344,4.27000000000001,-3.0900000000000034,7.697799999999999,-5.5687,0,0,1,2,0,7
KE-AC0648,Kerala,Urban,LDF,66.19,7.7028,5.8431,LDF,65.79,6.9794,-1.0048,LDF,65.56,6.5662,-0.5739,-0.3999999999999915,-0.23000000000000398,-0.7233999999999998,-0.4131999999999998,0,0,1,0,1,8
PU-AC0649,Puducherry,Rural,BJP,78.7,8.5485,8.7292,BJP,84.5,18.9874,14.4985,BJP,78.79,8.7193,-14.2612,5.799999999999997,-5.709999999999994,10.4389,-10.2681,0,0,1,2,2,4
KE-AC0650,Kerala,Rural,LDF,81.71,3.1272,-16.0789,UDF,80.74,1.3684,-2.4428,LDF,82.47,4.4953,4.343,-0.9699999999999989,1.730000000000004,-1.7588000000000001,3.1269,1,1,0,2,1,10
AS-AC0651,Assam,Rural,BJP,77.46,14.3986,7.5567,BJP,77.85,15.1027,0.978,BJP,77.25,14.0178,-1.5068,0.39000000000000057,-0.5999999999999943,0.7041000000000004,-1.084900000000001,0,0,1,2,0,4
PU-AC0652,Puducherry,Semi-Urban,INC,66.07,8.4255,-8.4933,INC,64.93,6.3752,-2.8476,INC,62.94,2.7841,-4.9877,-1.1399999999999864,-1.990000000000009,-2.050299999999999,-3.5911000000000004,0,0,0,1,2,7
WE-AC0653,West Bengal,Rural,INC,80.56,36.0017,1.0423,INC,75.81,27.4562,-11.8688,INC,74.62,25.3077,-2.9841,-4.75,-1.1899999999999977,-8.5455,-2.1484999999999985,0,0,1,2,4,7
WE-AC0654,West Bengal,Urban,BJP,60.37,-3.3339,-9.1229,TMC,63.87,2.9699,8.7552,TMC,66.66,7.9749,6.9514,3.5,2.789999999999999,6.3038,5.005,1,0,1,0,4,9
TA-AC0655,Tamil Nadu,Urban,BJP,62.99,6.8222,0.3839,BJP,68.18,16.1731,12.9873,BJP,65.32,11.0254,-7.1496,5.190000000000005,-2.8600000000000136,9.350900000000003,-5.147700000000002,0,0,1,0,3,4
KE-AC0656,Kerala,Semi-Urban,UDF,78.29,7.4586,-1.084,UDF,83.79,17.357,13.7478,UDF,82.53,15.0883,-3.151,5.5,-1.2600000000000051,9.898399999999999,-2.268699999999999,0,0,1,1,1,10
AS-AC0657,Assam,Rural,INC,93.42,11.23,13.1169,AGP,89.05,3.3666,-10.9214,INC,88.04,1.5401,-2.5368,-4.3700000000000045,-1.009999999999991,-7.8634,-1.8265,1,1,0,2,0,0
PU-AC0658,Puducherry,Urban,DMK,62.08,-3.6212,-8.3889,BJP,62.35,-3.1328,0.6784,BJP,54.27,-17.6763,-20.1993,0.2700000000000031,-8.079999999999998,0.48839999999999995,-14.543500000000002,1,0,0,0,2,4
WE-AC0659,West Bengal,Rural,BJP,82.21,7.9682,1.4029,BJP,78.32,0.9626,-9.7299,BJP,86.26,15.2666,19.8667,-3.8900000000000006,7.940000000000012,-7.0056,14.304,0,0,1,2,4,4
PU-AC0660,Puducherry,Rural,AINRC,84.64,26.8481,17.2623,AINRC,81.09,20.4593,-8.8733,AINRC,84.17,26.0162,7.718,-3.549999999999997,3.0799999999999983,-6.3888,5.556900000000002,0,0,1,2,2,2
AS-AC0661,Assam,Rural,AGP,75.89,11.0034,-1.0282,AGP,83.24,24.2315,18.3724,AGP,89.12,34.8292,14.7191,7.349999999999994,5.88000000000001,13.228100000000001,10.5977,0,0,1,2,0,0
WE-AC0662,West Bengal,Rural,BJP,79.55,3.8178,-2.5587,BJP,79.83,4.3185,0.6954,BJP,87.44,18.0103,19.0164,0.28000000000000114,7.609999999999999,0.5007000000000001,13.6918,0,0,1,2,4,4
WE-AC0663,West Bengal,Semi-Urban,BJP,82.62,7.8493,6.7846,BJP,79.74,2.6733,-7.1889,BJP,80.56,4.1426,2.0407,-2.8800000000000097,0.8200000000000074,-5.176,1.4693,0,0,0,1,4,4
TA-AC0664,Tamil Nadu,Rural,DMK,92.14,17.3508,21.5493,DMK,90.88,15.0807,-3.153,DMK,87.11,8.3053,-9.4102,-1.2600000000000051,-3.769999999999996,-2.2700999999999993,-6.775399999999999,0,0,1,2,3,6
PU-AC0665,Puducherry,Rural,DMK,79.29,26.8435,6.8756,DMK,78.0,24.5144,-3.2348,DMK,73.37,16.1738,-11.5841,-1.2900000000000063,-4.6299999999999955,-2.3291000000000004,-8.340599999999998,0,0,1,2,2,6
TA-AC0666,Tamil Nadu,Rural,DMK,75.86,2.1837,0.3557,DMK,78.47,6.8803,6.5231,INC,71.95,-4.8653,-16.3134,2.6099999999999994,-6.519999999999996,4.6966,-11.7456,0,1,0,2,3,6
AS-AC0667,Assam,Rural,AGP,80.26,1.6946,-9.6265,AGP,83.03,6.6825,6.9277,AGP,87.46,14.6445,11.0583,2.769999999999996,4.429999999999993,4.9879,7.962000000000001,0,0,1,2,0,0
PU-AC0668,Puducherry,Rural,AINRC,78.26,42.481,-3.4987,AINRC,78.98,43.7743,1.7963,AINRC,72.95,32.9294,-15.0624,0.7199999999999989,-6.030000000000001,1.293299999999995,-10.844899999999996,0,0,1,2,2,2
PU-AC0669,Puducherry,Urban,DMK,52.32,-10.4997,-16.0509,DMK,47.23,-19.6539,-12.7141,BJP,42.24,-28.6344,-12.4729,-5.090000000000003,-4.989999999999995,-9.1542,-8.9805,0,1,0,0,2,6
TA-AC0670,Tamil Nadu,Semi-Urban,DMK,81.54,14.5141,7.9087,DMK,84.69,20.1934,7.8878,DMK,85.75,22.0876,2.6308,3.1499999999999915,1.0600000000000023,5.679300000000001,1.8941999999999979,0,0,1,1,3,6
WE-AC0671,West Bengal,Urban,INC,61.91,2.2059,0.7403,INC,59.7,-1.7646,-5.5146,CPIM,59.8,-1.5911,0.241,-2.2099999999999937,0.09999999999999432,-3.9705000000000004,0.1735,0,1,0,0,4,7
TA-AC0672,Tamil Nadu,Semi-Urban,DMK,76.64,20.1272,5.4766,DMK,78.91,24.2046,5.6631,DMK,76.69,20.2078,-5.5511,2.269999999999996,-2.219999999999999,4.077400000000001,-3.9968000000000004,0,0,1,1,3,6
PU-AC0673,Puducherry,Semi-Urban,INC,88.68,18.2983,11.8426,INC,91.57,23.5027,7.2283,INC,92.02,24.3077,1.118,2.8899999999999864,0.45000000000000284,5.2044,0.8049999999999997,0,0,1,1,2,7
TA-AC0674,Tamil Nadu,Urban,AIADMK,60.28,25.4361,21.1235,AIADMK,57.12,19.7489,-7.8988,AIADMK,57.12,19.7352,-0.0191,-3.1600000000000037,0.0,-5.687200000000001,-0.013700000000000045,0,0,1,0,3,1
WE-AC0675,West Bengal,Rural,CPIM,73.86,17.1114,-0.4988,CPIM,69.67,9.5793,-10.4612,CPIM,71.56,12.9878,4.7341,-4.189999999999998,1.8900000000000006,-7.5321,3.4085,0,0,1,2,4,5
WE-AC0676,West Bengal,Urban,BJP,71.04,6.1957,6.8625,INC,64.76,-5.1141,-15.7081,CPIM,67.04,-1.0051,5.7069,-6.280000000000001,2.280000000000001,-11.3098,4.109,1,1,0,0,4,7
PU-AC0677,Puducherry,Semi-Urban,AINRC,72.0,3.8503,-8.335,BJP,72.26,4.3058,0.6326,BJP,76.7,12.2991,11.1017,0.2600000000000051,4.439999999999998,0.4554999999999998,7.9933,1,0,1,1,2,4
AS-AC0678,Assam,Rural,AGP,81.3,3.1613,1.8077,INC,80.89,2.4386,-1.0037,BJP,77.68,-3.3559,-8.0478,-0.4099999999999966,-3.2099999999999937,-0.7227000000000001,-5.7945,1,1,0,2,0,7
AS-AC0679,Assam,Rural,AGP,79.56,16.2023,7.219,AGP,74.48,7.0583,-12.7,AGP,77.16,11.8739,6.6884,-5.079999999999998,2.6799999999999926,-9.144000000000002,4.815600000000001,0,0,1,2,0,0
TA-AC0680,Tamil Nadu,Urban,AIADMK,67.4,9.7701,10.232,AIADMK,66.6,8.3302,-1.9998,DMK,62.48,0.9202,-10.2917,-0.8000000000000114,-4.119999999999997,-1.4398999999999997,-7.409999999999999,0,1,0,0,3,1
PU-AC0681,Puducherry,Urban,AINRC,68.91,25.2018,0.2655,AINRC,69.0,25.3664,0.2286,AINRC,71.95,30.6765,7.3751,0.09000000000000341,2.950000000000003,0.16460000000000008,5.310100000000002,0,0,1,0,2,2
PU-AC0682,Puducherry,Rural,DMK,84.69,24.665,12.0245,DMK,80.31,16.7791,-10.9527,BJP,67.6,-6.0932,-31.767,-4.3799999999999955,-12.710000000000008,-7.8858999999999995,-22.8723,0,1,0,2,2,6
TA-AC0683,Tamil Nadu,Rural,AIADMK,81.68,9.3531,2.544,AIADMK,84.22,13.9244,6.349,AIADMK,93.79,31.1436,23.9155,2.539999999999992,9.570000000000007,4.571300000000001,17.2192,0,0,1,2,3,1
TA-AC0684,Tamil Nadu,Rural,INC,79.86,0.6541,-3.1061,BJP,79.05,-0.7912,-2.0073,AIADMK,74.03,-9.8353,-12.5613,-0.8100000000000023,-5.019999999999996,-1.4453,-9.0441,1,1,0,2,3,4
AS-AC0685,Assam,Rural,AIUDF,78.83,15.1839,12.0533,AIUDF,75.5,9.1847,-8.3322,AGP,73.16,4.9664,-5.8588,-3.3299999999999983,-2.3400000000000034,-5.9992,-4.218299999999999,0,1,0,2,0,3
WE-AC0686,West Bengal,Urban,INC,67.46,-0.1848,-4.1943,INC,70.48,5.2619,7.5649,INC,62.83,-8.5193,-19.1406,3.0200000000000102,-7.650000000000006,5.4467,-13.781199999999998,0,0,0,0,4,7
PU-AC0687,Puducherry,Semi-Urban,INC,72.55,2.2924,-2.4775,INC,77.83,11.7994,13.2041,INC,74.33,5.5035,-8.7444,5.280000000000001,-3.5,9.507,-6.2959000000000005,0,0,1,1,2,7
TA-AC0688,Tamil Nadu,Urban,AIADMK,54.54,4.9276,1.1448,AIADMK,60.84,16.2562,15.7341,AIADMK,63.07,20.2748,5.5814,6.300000000000004,2.229999999999997,11.3286,4.018599999999999,0,0,1,0,3,1
TA-AC0689,Tamil Nadu,Semi-Urban,BJP,55.07,-1.1187,-4.2384,BJP,49.36,-11.3908,-14.2668,BJP,49.9,-10.423,1.3441,-5.710000000000001,0.5399999999999991,-10.2721,0.9678000000000004,0,0,0,1,3,4
WE-AC0690,West Bengal,Rural,INC,70.82,5.4419,0.9298,TMC,68.94,2.0687,-4.685,BJP,65.91,-3.3944,-7.5877,-1.8799999999999955,-3.030000000000001,-3.3732,-5.463100000000001,1,1,0,2,4,9
KE-AC0691,Kerala,Urban,INC,64.86,5.0046,-1.4165,INC,69.53,13.4025,11.6637,INC,71.65,17.2255,5.3098,4.670000000000002,2.1200000000000045,8.3979,3.8230000000000004,0,0,1,0,1,7
TA-AC0692,Tamil Nadu,Urban,BJP,65.05,9.175,3.9296,BJP,65.24,9.515,0.4723,DMK,60.13,0.3104,-12.7842,0.18999999999999773,-5.109999999999992,0.33999999999999986,-9.204600000000001,0,1,0,0,3,4
KE-AC0693,Kerala,Urban,LDF,59.19,13.817,5.142,LDF,59.36,14.1235,0.4257,LDF,66.51,26.9929,17.8742,0.1700000000000017,7.150000000000006,0.3064999999999998,12.869399999999999,0,0,1,0,1,8
PU-AC0694,Puducherry,Rural,INC,84.03,7.5967,-0.1258,AINRC,78.38,-2.5686,-14.1185,AINRC,77.43,-4.2877,-2.3876,-5.650000000000006,-0.9499999999999886,-10.1653,-1.7191,1,0,0,2,2,2
WE-AC0695,West Bengal,Rural,TMC,70.21,1.1449,-14.0647,CPIM,62.83,-12.1392,-18.4501,INC,65.97,-6.4829,7.8559,-7.3799999999999955,3.1400000000000006,-13.2841,5.656300000000001,1,1,0,2,4,5
AS-AC0696,Assam,Rural,INC,75.44,0.0935,-2.4414,AGP,73.87,-2.7342,-3.9274,AIUDF,72.94,-4.4217,-2.3437,-1.5699999999999932,-0.9300000000000068,-2.8277,-1.6875000000000004,1,1,0,2,0,0
KE-AC0697,Kerala,Rural,BJP,84.15,28.8974,9.7161,BJP,87.62,35.1356,8.6642,BJP,84.54,29.5964,-7.6933,3.469999999999999,-3.0799999999999983,6.2381999999999955,-5.5391999999999975,0,0,1,2,1,4
TA-AC0698,Tamil Nadu,Rural,INC,87.47,10.7623,10.4578,INC,88.81,13.1704,3.3446,INC,91.51,18.0332,6.7539,1.3400000000000034,2.700000000000003,2.408100000000001,4.8628,0,0,1,2,3,7
PU-AC0699,Puducherry,Urban,DMK,55.79,0.5959,-17.4139,BJP,54.62,-1.5198,-2.9385,BJP,54.78,-1.2328,0.3986,-1.1700000000000017,0.1600000000000037,-2.1157,0.28700000000000014,1,0,0,0,2,4
AS-AC0700,Assam,Urban,AIUDF,58.63,-3.2343,-5.925,AIUDF,43.79,-29.9376,-37.088,INC,50.81,-17.303,17.5481,-14.840000000000003,7.020000000000003,-26.7033,12.634599999999999,0,1,0,0,0,3
TA-AC0701,Tamil Nadu,Semi-Urban,AIADMK,83.93,21.6229,12.9275,AIADMK,90.58,33.6018,16.6373,AIADMK,91.8,35.7996,3.0524,6.6499999999999915,1.2199999999999989,11.978899999999996,2.197800000000001,0,0,1,1,3,1
WE-AC0702,West Bengal,Urban,CPIM,68.79,8.8803,8.8211,CPIM,68.49,8.3404,-0.7499,INC,65.06,2.1659,-8.5757,-0.30000000000001137,-3.4299999999999926,-0.5398999999999994,-6.1745,0,1,0,0,4,5
TA-AC0703,Tamil Nadu,Rural,AIADMK,94.3,9.383,8.9468,AIADMK,95.0,10.636,1.7403,AIADMK,95.0,10.636,0.0,0.7000000000000028,0.0,1.2530000000000001,0.0,0,0,1,2,3,1
KE-AC0704,Kerala,Semi-Urban,LDF,76.94,13.3023,12.2999,LDF,80.87,20.3776,9.8268,LDF,75.27,10.2971,-14.0007,3.930000000000007,-5.6000000000000085,7.0753,-10.0805,0,0,1,1,1,8
TA-AC0705,Tamil Nadu,Rural,DMK,88.1,16.6147,13.0299,DMK,92.38,24.3261,10.7102,DMK,93.69,26.6826,3.2729,4.280000000000001,1.3100000000000023,7.711400000000001,2.3565000000000005,0,0,1,2,3,6
KE-AC0706,Kerala,Rural,LDF,76.75,-2.5234,-6.0952,UDF,72.27,-10.5873,-11.1999,UDF,71.58,-11.8374,-1.7363,-4.480000000000004,-0.6899999999999977,-8.0639,-1.2500999999999998,1,0,0,2,1,10
WE-AC0707,West Bengal,Urban,CPIM,64.1,17.1241,-1.2803,CPIM,67.31,22.8896,8.0077,CPIM,65.74,20.0659,-3.9218,3.210000000000008,-1.5700000000000074,5.765500000000003,-2.8237000000000023,0,0,1,0,4,5
TA-AC0708,Tamil Nadu,Rural,AIADMK,84.34,15.3147,14.5276,AIADMK,90.45,26.3217,15.2875,AIADMK,90.13,25.7382,-0.8105,6.109999999999999,-0.3200000000000074,11.007,-0.5835000000000008,0,0,1,2,3,1
PU-AC0709,Puducherry,Rural,AINRC,73.22,-9.2201,-22.4487,BJP,71.17,-12.8971,-5.107,INC,75.74,-4.6829,11.4086,-2.049999999999997,4.569999999999993,-3.6769999999999996,8.2142,1,1,0,2,2,4
WE-AC0710,West Bengal,Rural,TMC,75.98,0.5417,-13.4721,TMC,73.74,-3.4912,-5.6012,TMC,72.74,-5.2905,-2.499,-2.240000000000009,-1.0,-4.0329,-1.7992999999999997,0,0,0,2,4,9
AS-AC0711,Assam,Rural,AIUDF,81.69,5.3871,5.6677,INC,79.06,0.654,-6.5737,INC,78.87,0.3015,-0.4897,-2.6299999999999955,-0.18999999999999773,-4.7331,-0.35250000000000004,1,0,0,2,0,7
AS-AC0712,Assam,Rural,AGP,80.65,-0.166,-8.4807,AGP,78.95,-3.2171,-4.2376,AIUDF,77.14,-6.4817,-4.5341,-1.7000000000000028,-1.8100000000000023,-3.0511,-3.2646,0,1,0,2,0,0
PU-AC0713,Puducherry,Rural,BJP,87.85,8.9758,5.1368,BJP,88.65,10.407,1.9877,BJP,89.35,11.6712,1.7558,0.8000000000000114,0.6999999999999886,1.4312000000000005,1.2642000000000007,0,0,1,2,2,4
WE-AC0714,West Bengal,Urban,TMC,66.53,31.9041,14.9094,TMC,68.88,36.1392,5.8821,TMC,68.61,35.6506,-0.6787,2.3499999999999943,-0.269999999999996,4.235100000000003,-0.48860000000000525,0,0,1,0,4,9
AS-AC0715,Assam,Semi-Urban,AIUDF,76.04,20.3617,8.9639,AIUDF,70.59,10.5455,-13.6336,AIUDF,73.49,15.7718,7.2588,-5.450000000000003,2.8999999999999915,-9.816199999999998,5.2263,0,0,1,1,0,3
WE-AC0716,West Bengal,Semi-Urban,INC,70.84,37.5336,12.5434,INC,73.76,42.7968,7.31,INC,75.91,46.6735,5.3843,2.9200000000000017,2.1499999999999915,5.263199999999998,3.8766999999999996,0,0,1,1,4,7
PU-AC0717,Puducherry,Urban,AINRC,72.66,16.4893,13.624,AINRC,73.9,18.7211,3.0997,AINRC,75.99,22.4784,5.2185,1.240000000000009,2.089999999999989,2.2318,3.7573000000000008,0,0,1,0,2,2
PU-AC0718,Puducherry,Urban,INC,65.5,17.7319,12.0782,INC,70.73,27.1443,13.0728,INC,74.16,33.3042,8.5554,5.230000000000004,3.4299999999999926,9.412400000000002,6.1599,0,0,1,0,2,7
TA-AC0719,Tamil Nadu,Rural,INC,86.59,7.1083,2.034,INC,89.84,12.9642,8.1332,INC,89.41,12.1761,-1.0945,3.25,-0.4300000000000068,5.8559,-0.7881,0,0,1,2,3,7
KE-AC0720,Kerala,Rural,LDF,82.91,1.8525,0.9187,LDF,84.1,3.9967,2.9781,LDF,92.51,19.1354,21.026,1.1899999999999977,8.41000000000001,2.1442,15.1387,0,0,1,2,1,8
WE-AC0721,West Bengal,Rural,CPIM,74.49,-0.3999,-6.0835,CPIM,73.47,-2.2422,-2.5587,TMC,72.62,-3.77,-2.122,-1.019999999999996,-0.8499999999999943,-1.8423,-1.5278,0,1,0,2,4,5
TA-AC0722,Tamil Nadu,Rural,DMK,81.45,5.701,-3.2897,AIADMK,79.88,2.8707,-3.931,DMK,76.39,-3.402,-8.7121,-1.5700000000000074,-3.489999999999995,-2.8303,-6.2727,1,1,0,2,3,1
TA-AC0723,Tamil Nadu,Rural,DMK,85.82,14.1344,15.0139,DMK,88.11,18.2511,5.7177,DMK,85.0,12.655,-7.7724,2.2900000000000063,-3.1099999999999994,4.116700000000002,-5.596100000000002,0,0,1,2,3,6
AS-AC0724,Assam,Urban,INC,74.12,25.4919,10.9853,INC,76.03,28.9323,4.7784,INC,75.52,28.0137,-1.2758,1.9099999999999966,-0.5100000000000051,3.4404000000000003,-0.9186000000000014,0,0,1,0,0,7
KE-AC0725,Kerala,Rural,UDF,76.64,5.9647,-3.395,BJP,69.8,-6.3454,-17.0974,UDF,67.57,-10.3558,-5.57,-6.840000000000003,-2.230000000000004,-12.310099999999998,-4.010400000000001,1,1,0,2,1,4
WE-AC0726,West Bengal,Urban,BJP,74.58,2.9446,-0.209,TMC,75.08,3.8555,1.2651,CPIM,74.08,2.054,-2.5021,0.5,-1.0,0.9109000000000003,-1.8015000000000003,1,1,0,0,4,9
AS-AC0727,Assam,Semi-Urban,INC,74.54,9.2787,6.5982,INC,77.71,14.9767,7.9139,INC,79.53,18.2521,4.5492,3.1699999999999875,1.8200000000000074,5.697999999999999,3.2753999999999994,0,0,1,1,0,7
KE-AC0728,Kerala,Semi-Urban,BJP,70.42,12.5146,7.1925,BJP,76.04,22.6318,14.0517,BJP,75.08,20.8941,-2.4134,5.6200000000000045,-0.960000000000008,10.117199999999999,-1.7376999999999967,0,0,1,1,1,4
TA-AC0729,Tamil Nadu,Rural,DMK,92.5,24.9014,22.153,DMK,95.0,29.4019,6.2506,DMK,95.0,29.4019,0.0,2.5,0.0,4.500500000000002,0.0,0,0,1,2,3,6
KE-AC0730,Kerala,Rural,UDF,72.7,-9.0309,-17.5349,BJP,71.44,-11.2917,-3.14,UDF,72.7,-9.0282,3.1437,-1.2600000000000051,1.2600000000000051,-2.2607999999999997,2.2635000000000005,1,1,0,2,1,4
WE-AC0731,West Bengal,Rural,TMC,84.24,5.9502,-1.3802,BJP,79.9,-1.8635,-10.8524,INC,78.82,-3.8164,-2.7124,-4.339999999999989,-1.0800000000000125,-7.8137,-1.9528999999999999,1,1,0,2,4,4
